,_id,address,description,discoverers,late6,lnge6,location,name,player,timestamp,updated,usage,index
769,ObjectId(5c2235c3816b24316337a84d),"Unnamed Road, Cajibio, Cauca department, Colombia","Antigua iglesia de la vereda de las margaritas, tiene al menos 250 años.","[{""agent"":""PesadillaII"",""team"":""RESISTANCE""},{""agent"":""AncalagonNoir"",""team"":""ALIENS""}]",2562869,-76569480,"{""type"":""Point"",""coordinates"":[-76.56948,2.562869]}",Iglesia De Las Margaritas,_NEUTRAL_,2020-07-17T20:17:24.547Z,2020-07-17T20:17:24.548Z,"{""timestamp"":{""$numberLong"":""1536638369976""},""plain"":2}",3914313
770,ObjectId(5ef07e31f7064100f44daed8),"Waldau, Titisee-Neustadt, Verwaltungsgemeinschaft Titisee-Neustadt, Schwarzwald-Baar-Kreis, Baden-Württemberg, 79822, Germany",,[],47990703,8193574,"{""type"":""Point"",""coordinates"":[8.193574,47.990703]}",Kreuz am Widiwandereck,_NEUTRAL_,2020-07-17T16:06:06.500Z,2020-07-17T16:06:06.500Z,,12284340
771,ObjectId(5c223551816b243163198574),"2 Chome-8-1 Sonoyama, Ōtsu-shi, Shiga-ken 520-0842, Japan",鳥居とその先には若森の木々。社はないがキレイに周りも囲われていて、何か神聖な場所なのだろう,"[{""agent"":""isym48"",""team"":""ALIENS""}]",34976283,135888907,"{""type"":""Point"",""coordinates"":[135.888907,34.976283]}",神聖な木々,squadmogu,2020-07-19T20:06:19.000Z,2020-07-19T20:35:27.083Z,"{""timestamp"":{""$numberLong"":""1595189215440""},""plain"":5}",1998848
772,ObjectId(5ead11aa04dea7bd577d842b),"阿保配水池, Iga, Mie Prefecture, Japan",,[],34663913,136184742,"{""type"":""Point"",""coordinates"":[136.184742,34.663913]}",お地蔵さん,_NEUTRAL_,2020-07-18T16:00:27.570Z,2020-07-18T16:00:27.570Z,,11828006
773,ObjectId(5db3e103707d7a0dd3228db2),"R. Maestro Henrique Vogeler, 336 - Brás de Pina, Rio de Janeiro - RJ, 21235-680, Brazil","Biblioteca comunitária Tobias Barreto de Menezes muito importante na região para o desenvolvimento dos jovens.

",[],-22834165,-43312228,"{""type"":""Point"",""coordinates"":[-43.312228,-22.834165]}",Biblioteca Comunitária Tobias Barreto,Jonathanrjster,2020-03-31T18:58:41.000Z,2020-07-19T17:38:13.758Z,"{""timestamp"":{""$numberLong"":""1594711607672""},""plain"":4}",9639091
774,ObjectId(5e92f74e402e17f771c93aa8),"Wertachstraße 20, 86153 Augsburg, Germany",,[],48377953,10885505,"{""type"":""Point"",""coordinates"":[10.885505,48.377953]}",Stolpersteine Weichenberger,short0r,2020-06-21T09:46:59.000Z,2020-07-19T13:51:56.438Z,"{""timestamp"":{""$numberLong"":""1592732819842""},""plain"":2}",11356403
775,ObjectId(5cc620461e365c39517f23d7),"Via de Evitamiento, Mollendo 04416, Peru",Para la recreación de la niñez mollendina,"[{""agent"":""geralofrivia"",""team"":""RESISTANCE""}]",-17026052,-72002141,"{""type"":""Point"",""coordinates"":[-72.002141,-17.026052]}",Tobogan De Brachiosaurus,_NEUTRAL_,2020-07-17T12:34:36.512Z,2020-07-17T12:34:36.512Z,"{""timestamp"":{""$numberLong"":""1577664937400""},""plain"":1}",8533087
776,ObjectId(5c2235e8816b24316340ce6f),"7 Chome-237 Sakainochō, Kiryū-shi, Gunma-ken 376-0002, Japan",,"[{""agent"":""root2nd"",""team"":""RESISTANCE""}]",36383626,139359484,"{""type"":""Point"",""coordinates"":[139.359484,36.383626]}",祥雲寺,_NEUTRAL_,2020-07-17T15:34:18.548Z,2020-07-17T15:34:18.548Z,"{""timestamp"":{""$numberLong"":""1590410326846""},""plain"":2}",4495996
777,ObjectId(5e977c7b402e17f7712a6feb),"Portuko plaza, Plentzia, Biscay, Spain",,[],43407720,-2945409,"{""type"":""Point"",""coordinates"":[-2.945409,43.40772]}",Placa Inaugurativa Plaza De Plentzia,_NEUTRAL_,2020-04-18T05:19:36.768Z,2020-04-19T16:13:21.347Z,,11421936
778,ObjectId(5c22360f816b2431634aa40b),"700-798 West Cameron Avenue, Kellogg, ID 83837, USA",,"[{""agent"":""RaincityRoller"",""team"":""ALIENS""}]",47545335,-116129777,"{""type"":""Point"",""coordinates"":[-116.129777,47.545335]}",Historic Lead-silver Minecarts,_NEUTRAL_,2020-07-18T10:26:34.809Z,2020-07-18T10:26:34.809Z,"{""timestamp"":{""$numberLong"":""1586983372431""},""plain"":2}",5121186
779,ObjectId(5c22355a816b2431631c776b),"Soi Khang Wat Pho Chai, Nai Mueang, Nong Khai 43000, Thailand",,"[{""agent"":""PooKKaPooH"",""team"":""ALIENS""},{""agent"":""RutNsc"",""team"":""ALIENS""},{""agent"":""jschutin"",""team"":""ALIENS""}]",17884820,102758225,"{""type"":""Point"",""coordinates"":[102.758225,17.88482]}",หอระฆังวัดโพธิ์ชัย,_NEUTRAL_,2020-07-17T09:54:18.233Z,2020-07-17T09:54:18.233Z,"{""timestamp"":{""$numberLong"":""1586748973192""},""plain"":2}",2186190
780,ObjectId(5c223694816b2431636631d0),"Slobodana Braunovica, Petrovac, Serbia",Spomen fontana palim vojnicima.,"[{""agent"":""WinchesteR991"",""team"":""ALIENS""}]",44376087,21415043,"{""type"":""Point"",""coordinates"":[21.415043,44.376087]}",Fontana Bolnica,_NEUTRAL_,2020-07-17T16:05:13.303Z,2020-07-17T16:05:13.303Z,"{""timestamp"":{""$numberLong"":""1526828573574""},""plain"":5}",6859852
781,ObjectId(5c2235c2816b243163373517),"Japan, 〒304-0056 Ibaraki-ken, Shimotsuma-shi, Nagatsuka, 乙２２",,"[{""agent"":""DarkGreen001"",""team"":""ALIENS""}]",36189552,139945799,"{""type"":""Point"",""coordinates"":[139.945799,36.189552]}",休憩所 No.2,_NEUTRAL_,2020-07-17T15:39:34.650Z,2020-07-17T15:39:34.650Z,"{""timestamp"":{""$numberLong"":""1591768424242""},""plain"":5}",3885556
782,ObjectId(5e9fb30d402e17f771449b66),"Odbojka, Loče, Spodnja Brezova, Celje, 3201, Slovenia",,[],46294715,15243287,"{""type"":""Point"",""coordinates"":[15.243287,46.294715]}",spominska plosca NOB,_NEUTRAL_,2020-07-18T20:33:20.480Z,2020-07-18T20:33:20.480Z,,11660066
783,ObjectId(5de40fcd1d69b2b9be80de8c),"836 W Spring St, Somerton, AZ 85350, USA",Exercise equipment donated to Somerton residents from the Cocopah Indian Nation,[],32598560,-114718582,"{""type"":""Point"",""coordinates"":[-114.718582,32.59856]}",Perricone Park,_NEUTRAL_,2020-07-20T00:07:03.020Z,2020-07-20T00:07:03.021Z,"{""timestamp"":{""$numberLong"":""1581915589675""},""plain"":5}",10095622
784,ObjectId(5ee7807af7064100f45d49fb),"Zandwinput Nij Beets, Leppedyk, Nij Beets, Opsterland, Friesland, Netherlands, 9245HX, The Netherlands",,[],53066244,6029759,"{""type"":""Point"",""coordinates"":[6.029759,53.066244]}",Nij Beets 150 jarig bestaan,_NEUTRAL_,2020-07-18T00:16:29.142Z,2020-07-18T00:16:29.143Z,,12203074
785,ObjectId(5c2235e0816b2431633edef5),"Baldwin Street, Waterbury, CT 06706, USA",,"[{""agent"":""bobsavestheday"",""team"":""RESISTANCE""}]",41552157,-73035079,"{""type"":""Point"",""coordinates"":[-73.035079,41.552157]}",John Hopkins Grist Mill,_NEUTRAL_,2020-07-19T00:14:08.247Z,2020-07-19T00:14:08.247Z,"{""timestamp"":{""$numberLong"":""1593279908142""},""plain"":1}",4373267
786,ObjectId(5edfb47ef7064100f4c9a8a6),"Paul-Reusch-Straße 6, 46045 Oberhausen, Germany",,[],51469411,6851843,"{""type"":""Point"",""coordinates"":[6.851843,51.469411]}",ab in die Steckdose...,_NEUTRAL_,2020-07-19T21:56:09.240Z,2020-07-19T21:56:09.240Z,"{""timestamp"":{""$numberLong"":""1593904645976""},""plain"":3}",12148081
787,ObjectId(5e5163dd9902bd460da9ae5f),"Bornholzwegsiedlung 1, 06484 Quedlinburg, Germany",,[],51793418,11111319,"{""type"":""Point"",""coordinates"":[11.111319,51.793418]}",Bemalter Stromkasten,_NEUTRAL_,2020-07-18T20:18:31.107Z,2020-07-18T20:18:31.107Z,"{""timestamp"":{""$numberLong"":""1593009762386""},""plain"":2}",10847254
788,ObjectId(5c2234ec816b243163fabf20),"14 Rue Léonard Trompillon, 87100 Limoges, France",Caveau Ouvert,"[{""agent"":""Viniyanks"",""team"":""RESISTANCE""}]",45853085,1263520,"{""type"":""Point"",""coordinates"":[1.26352,45.853085]}",Caveau Ouvert,_NEUTRAL_,2020-07-17T13:40:29.633Z,2020-07-17T13:40:29.633Z,"{""timestamp"":{""$numberLong"":""1582382705355""},""plain"":5}",40889
789,ObjectId(5c22350c816b24316304adf3),"100 Angus Smith Dr, Douglas QLD 4814, Australia","Lone Pine 
PINUS halepensis 

Lone Pine or Plateau 400 was the scene of a major drversionary offensive launched by the 1st Australian Infantry Division on 6 August 1915. To cover their trenches, the Turks had cut down all the trees on the ridge but one. The ridge, dominated by the single Aleppo Pine (Pinus haiepensis) became known 
as Lone Pine. Australia is estimated to have lost more than 2000 men over the three day battle. 

As far as we know, two Australian soldiers souvenired pinecones from the ridge that found their way back to Australia.

Lance Corporal Benjamin Smith of the 3rd Battailion wose brother was killed in the battle for Lone Pine Ridge sent home a cone to his mother. His mother kept the cone for 13 years before planting the seeds at lnverell, New South Wales. She grew two seedlings, one of which was planted at the Australian War Memorial and today stands over 20 metres In height. 

Sgt Keith McDowell of the 24th Battalion carried a pinecone in his haversack until the end of the war. Upon retumlng home to Australia he gave it to his Aunt in Warnambool, Victoria. A decade or so later, his Aunt planted the seeds and four seedlings were grown.","[{""agent"":""HotWheelz83"",""team"":""RESISTANCE""}]",-19319857,146762006,"{""type"":""Point"",""coordinates"":[146.762006,-19.319857]}",Lone Pine,_NEUTRAL_,2020-07-17T10:31:19.173Z,2020-07-17T10:31:19.173Z,"{""timestamp"":{""$numberLong"":""1594699649100""},""plain"":3}",671860
790,ObjectId(5ed0335df7064100f49b7c1d),"27, Rainbow Way, Tarneit, Wyndham, Victoria, Australia, 3029",,[],-37846447,144692427,"{""type"":""Point"",""coordinates"":[144.692427,-37.846447]}",Little Possum Mural,_NEUTRAL_,2020-07-19T06:08:17.129Z,2020-07-19T06:08:17.129Z,,12041868
791,ObjectId(5c2234fe816b243163002ec5),"Hopfengarten 3, 04299 Leipzig, Germany",,"[{""agent"":""MaverikLE"",""team"":""RESISTANCE""}]",51322514,12423240,"{""type"":""Point"",""coordinates"":[12.42324,51.322514]}",Holzstatue Im Stötteritzer Wäldchen,JackBauer78,2020-07-01T15:28:07.000Z,2020-07-19T02:30:38.581Z,"{""timestamp"":{""$numberLong"":""1593617287771""},""plain"":2}",377514
792,ObjectId(5c22352e816b2431630f41ee),"Avenida 52, La Plata, Buenos Aires, Argentina",,"[{""agent"":""Ramanashh"",""team"":""RESISTANCE""},{""agent"":""S4nTti225"",""team"":""ALIENS""}]",-34906284,-57940425,"{""type"":""Point"",""coordinates"":[-57.940425,-34.906284]}",Placa Homenaje A Francisco Legarra,_NEUTRAL_,2020-07-19T20:56:23.788Z,2020-07-19T20:56:23.788Z,"{""timestamp"":{""$numberLong"":""1583855583168""},""plain"":1}",1344871
793,ObjectId(5c22369a816b2431636752a1),"6 Stutzer Street, Oatlands TAS 7120, Australia",,"[{""agent"":""sdork"",""team"":""RESISTANCE""},{""agent"":""RobTas"",""team"":""ALIENS""}]",-42301082,147373195,"{""type"":""Point"",""coordinates"":[147.373195,-42.301082]}",Old Oatlands Courthouse Info Plaque,_NEUTRAL_,2020-07-18T13:34:38.870Z,2020-07-18T13:34:38.870Z,"{""timestamp"":{""$numberLong"":""1583908897268""},""plain"":1}",6931043
794,ObjectId(5c22353e816b243163138b76),"77 Church Road, Garboldisham, Diss, Norfolk IP22 2SE, UK",,"[{""agent"":""mimtwin"",""team"":""RESISTANCE""}]",52395983,944134,"{""type"":""Point"",""coordinates"":[0.944134,52.395983]}",Garboldisham St. John the Baptist Church,_NEUTRAL_,2020-07-17T21:18:22.824Z,2020-07-17T21:18:22.824Z,"{""timestamp"":{""$numberLong"":""1536322205952""},""plain"":1}",1617492
795,ObjectId(5e803519402e17f771570c8c),"Металлургов пр., 6, Tula, Tulskaya oblast', Russia, 300031",,[],54193981,37678215,"{""type"":""Point"",""coordinates"":[37.678215,54.193981]}",Пролетарский воркаут,_NEUTRAL_,2020-07-17T17:46:08.136Z,2020-07-17T17:46:08.136Z,"{""timestamp"":{""$numberLong"":""1587449533223""},""plain"":6}",11091915
796,ObjectId(5c2235ef816b243163426efb),"Japan, 〒792-0023 Ehime-ken, Niihama-shi, Shigemotochō, 8, 市民文化センター",,"[{""agent"":""Agent_6259075"",""team"":""RESISTANCE""},{""agent"":""nantak"",""team"":""ALIENS""}]",33962757,133281226,"{""type"":""Point"",""coordinates"":[133.281226,33.962757]}",新居浜市市民文化センター,_NEUTRAL_,2020-07-17T10:06:23.692Z,2020-07-17T10:06:23.692Z,"{""timestamp"":{""$numberLong"":""1593923995867""},""plain"":6}",4599821
797,ObjectId(5c2236af816b2431636c554e),"Germany, Baden-Württemberg, Reutlingen, Münsingen",,"[{""agent"":""freyherr"",""team"":""RESISTANCE""}]",48424091,9495388,"{""type"":""Point"",""coordinates"":[9.495388,48.424091]}",Feldkreuz,_NEUTRAL_,2020-07-19T02:03:01.551Z,2020-07-19T02:03:01.551Z,"{""timestamp"":{""$numberLong"":""1490000000000""},""plain"":2}",7250665
798,ObjectId(5c22369c816b2431636815fa),"Via S. Giorgio, 3, 87024 Marina di Fuscaldo Cosenza, Italy",,"[{""agent"":""Gargam3lla"",""team"":""ALIENS""}]",39413450,16013539,"{""type"":""Point"",""coordinates"":[16.013539,39.41345]}",Le 5 Croci,marckdav,2020-07-13T17:38:43.000Z,2020-07-18T23:28:36.132Z,"{""timestamp"":{""$numberLong"":""1594661923181""},""plain"":2}",6979663
799,ObjectId(5c223628816b243163501d88),"8100 Capstan Way, Richmond, BC V6X 2B6, Canada",,"[{""agent"":""BlitzWing"",""team"":""RESISTANCE""}]",49188326,-123133928,"{""type"":""Point"",""coordinates"":[-123.133928,49.188326]}",Subaru Mural ,_NEUTRAL_,2020-07-19T11:30:55.701Z,2020-07-19T11:30:55.701Z,"{""timestamp"":{""$numberLong"":""1593543425388""},""plain"":3}",5466228
800,ObjectId(5d0152435374c48e1e35d46a),"110400 Pioneer Trail, Chaska, MN 55318, USA","A place to gather with friends and family for picnics, reunions, and other activities.","[{""agent"":""LillaMane"",""team"":""ALIENS""}]",44830782,-93609459,"{""type"":""Point"",""coordinates"":[-93.609459,44.830782]}",McKnight Park Picnic Shelter,topnotchklv,2020-06-10T05:27:01.000Z,2020-07-18T11:59:57.085Z,"{""timestamp"":{""$numberLong"":""1594176242247""},""plain"":4}",8817962
801,ObjectId(5c22351b816b243163092b78),"Thaamarai Illam Ladies Hostel Road, Annamalai University, Thiruvetkulam, Annamalai Nagar, Chidambaram, Tamil Nadu 608002, India",,"[{""agent"":""NytFury"",""team"":""RESISTANCE""}]",11390562,79718831,"{""type"":""Point"",""coordinates"":[79.718831,11.390562]}",Post Office of University,_NEUTRAL_,2020-07-19T01:57:20.783Z,2020-07-19T01:57:20.783Z,"{""timestamp"":{""$numberLong"":""1558249081862""},""plain"":2}",957885
802,ObjectId(5c2350c3816b243163fe827d),"R. Perseverando Seixas, 175, Ourém - PA, 68640-000, Brazil",cruz em Ourém ,"[{""agent"":""t4p1oc4"",""team"":""RESISTANCE""}]",-1548154,-47119093,"{""type"":""Point"",""coordinates"":[-47.119093,-1.548154]}",Cruzeiro  de Ourém ,t4p1oc4,2020-07-02T11:07:17.000Z,2020-07-19T15:53:19.934Z,"{""timestamp"":{""$numberLong"":""1593688129911""},""plain"":4}",7409276
803,ObjectId(5c223673816b2431635fd32a),"32540, 544 54 Velký Vřešťov, Czech Republic",,"[{""agent"":""Ficak"",""team"":""ALIENS""}]",50358699,15750610,"{""type"":""Point"",""coordinates"":[15.75061,50.358699]}",Vřeštovsky Kostel,Snoopacek007,2020-07-09T14:34:45.000Z,2020-07-19T23:17:37.247Z,"{""timestamp"":{""$numberLong"":""1594305285594""},""plain"":2}",6458376
804,ObjectId(5eada84904dea7bd57308e68),"EM533 51, 3850, Portugal",,[],40761035,-8488579,"{""type"":""Point"",""coordinates"":[-8.488579,40.761035]}",Caminho do Centenário de Fátima -Rua das Barreiras,_NEUTRAL_,2020-07-17T22:57:38.947Z,2020-07-17T22:57:38.947Z,"{""timestamp"":{""$numberLong"":""1592245125895""},""plain"":4}",11856762
805,ObjectId(5c3d19f2f9cca9d4cb38f269),"1-2 Nishinaka, Shimoda-shi, Shizuoka-ken 415-0018, Japan",,"[{""agent"":""Miyokaryote"",""team"":""ALIENS""}]",34692138,138940827,"{""type"":""Point"",""coordinates"":[138.940827,34.692138]}",水死霊魂供養塔,1969fabienne,2020-07-03T02:19:48.000Z,2020-07-18T19:55:23.899Z,"{""timestamp"":{""$numberLong"":""1593742788096""},""plain"":2}",7576592
806,ObjectId(5cac5db234909fe848b93f35),"Japan, 〒371-0244 Gunma, Maebashi, Hanageishimachi, Unnamed Road",,"[{""agent"":""mizumaru1023"",""team"":""RESISTANCE""}]",36453737,139180051,"{""type"":""Point"",""coordinates"":[139.180051,36.453737]}",鼻毛石町北集会所,TonkotsuHolic,2020-01-26T11:54:31.000Z,2020-07-18T05:16:39.634Z,"{""timestamp"":{""$numberLong"":""1580039671169""},""plain"":1}",8416855
807,ObjectId(5e2c4b6a02ce99e0d8b95ba7),"41, 132 Feet Ring Rd, Aadarsh Nagar, Vijaynagar, Naranpura, Ahmedabad, Gujarat 380081, India",,[],23064584,72556498,"{""type"":""Point"",""coordinates"":[72.556498,23.064584]}",Gazebo at Pragati Nagar Park,_NEUTRAL_,2020-07-19T12:42:42.933Z,2020-07-19T12:42:42.933Z,"{""timestamp"":{""$numberLong"":""1583593966363""},""plain"":1}",10659409
808,ObjectId(5c223529816b2431630dfcb1),"Opintie 1, 73500 Juankoski, Finland",Open to everybody to play football here.,"[{""agent"":""CornballBlue"",""team"":""ALIENS""}]",63065695,28324223,"{""type"":""Point"",""coordinates"":[28.324223,63.065695]}",Juankoski Footballfield,_NEUTRAL_,2020-07-19T03:55:19.339Z,2020-07-19T03:55:19.339Z,"{""timestamp"":{""$numberLong"":""1590494194233""},""plain"":5}",1265182
809,ObjectId(5d6837ff6fa6897513b2d3a1),"De Heurne 17, 7511 GV Enschede, Netherlands",,"[{""agent"":""BatrachianAnura"",""team"":""ALIENS""}]",52220143,6898765,"{""type"":""Point"",""coordinates"":[6.898765,52.220143]}",In Het Spoor Van,Paddy313,2020-07-14T10:37:01.000Z,2020-07-19T21:01:21.796Z,"{""timestamp"":{""$numberLong"":""1594723035561""},""plain"":4}",9239960
810,ObjectId(5c22356f816b243163220c57),"1150 Yong Yin Qu Nan Lu, Shijingshan Qu, Beijing Shi, China, 100041",,"[{""agent"":""AlexRowe"",""team"":""RESISTANCE""}]",39940508,116185849,"{""type"":""Point"",""coordinates"":[116.185849,39.940508]}",撩开她的裙子,_NEUTRAL_,2020-07-19T21:43:43.881Z,2020-07-19T21:43:43.881Z,"{""timestamp"":{""$numberLong"":""1589630047064""},""plain"":4}",2540446
811,ObjectId(5c223530816b2431630fc463),"Nad Jeziorem 8, Tychy, Poland",,"[{""agent"":""n0c0n"",""team"":""RESISTANCE""},{""agent"":""Romiszcze"",""team"":""ALIENS""}]",50093416,18988796,"{""type"":""Point"",""coordinates"":[18.988796,50.093416]}",Tychy - Jezioro Paprocanskie,Olaf695,2020-07-07T17:17:45.000Z,2020-07-17T23:27:04.636Z,"{""timestamp"":{""$numberLong"":""1594142265496""},""plain"":1}",1377087
812,ObjectId(5c2234fc816b243163ff6da1),"Jalan Bangak-Simo, Sambi, Kabupaten Boyolali, Jawa Tengah 57376, Indonesia",,"[{""agent"":""sibhe"",""team"":""RESISTANCE""}]",-7470438,110689769,"{""type"":""Point"",""coordinates"":[110.689769,-7.470438]}",Masjid Akromul Huda,_NEUTRAL_,2020-07-18T16:35:48.244Z,2020-07-18T16:35:48.244Z,"{""timestamp"":{""$numberLong"":""1557565185398""},""plain"":5}",337697
813,ObjectId(5dd37e7ebf5db3472a772564),"17090 Hwy 50, Palgrave, ON L7E 0L2, Canada",Mural of a white birch tree painted on the wall of the White Birch Special Needs Day Program building,[],43947729,-79833405,"{""type"":""Point"",""coordinates"":[-79.833405,43.947729]}",White Birch Mural,_NEUTRAL_,2020-07-18T04:42:14.260Z,2020-07-18T04:42:14.260Z,"{""timestamp"":{""$numberLong"":""1589487357424""},""plain"":5}",9883225
814,ObjectId(5c22358c816b2431632a5dda),"200 North Spruce Street, Gunnison, CO 81230, USA",Ken Pierce,"[{""agent"":""agennt47"",""team"":""RESISTANCE""}]",38545993,-106929915,"{""type"":""Point"",""coordinates"":[-106.929915,38.545993]}",Renaissance,BusinessHippi,2020-07-14T19:11:07.463Z,2020-07-17T10:27:58.578Z,"{""timestamp"":{""$numberLong"":""1558045231282""},""plain"":4}",3071301
815,ObjectId(5c223638816b24316353c954),"Uchikawa-１５−ロ Tsuchidate, Shiwa-chō, Shiwa-gun, Iwate-ken 028-3453, Japan",,"[{""agent"":""yukxxi"",""team"":""ALIENS""}]",39551286,141109033,"{""type"":""Point"",""coordinates"":[141.109033,39.551286]}",欣求寺 本堂,_NEUTRAL_,2020-07-18T17:40:15.076Z,2020-07-18T17:40:15.076Z,"{""timestamp"":{""$numberLong"":""1551576934762""},""plain"":2}",5698383
816,ObjectId(5c22357f816b243163265389),"Calle 45 Southeast 51, Guayaquil 090102, Ecuador",It’s a park that has games for children and a tennis court.,"[{""agent"":""MisAnntrophy"",""team"":""ALIENS""}]",-2229148,-79890391,"{""type"":""Point"",""coordinates"":[-79.890391,-2.229148]}",“Los almendros” Park ,F3RIKUSU,2020-07-18T23:50:14.000Z,2020-07-18T23:50:14.000Z,"{""timestamp"":{""$numberLong"":""1595116214058""},""plain"":1}",2813260
817,ObjectId(5c2235f1816b24316342cbf7),"700-798 North 1st Street, Iowa Park, TX 76367, USA",,"[{""agent"":""HammerForged"",""team"":""ALIENS""}]",33956614,-98675636,"{""type"":""Point"",""coordinates"":[-98.675636,33.956614]}",Good Shepherd Lutheran Church,_NEUTRAL_,2020-07-19T18:35:52.353Z,2020-07-19T18:35:52.353Z,"{""timestamp"":{""$numberLong"":""1558383417509""},""plain"":4}",4622328
818,ObjectId(5c223584816b24316327d29f),"Opzoomerlaan 106, 3221 AP Hellevoetsluis, Netherlands",,"[{""agent"":""Drankbak1"",""team"":""ALIENS""},{""agent"":""SSR13"",""team"":""RESISTANCE""}]",51826430,4131672,"{""type"":""Point"",""coordinates"":[4.131672,51.82643]}",Theater De Nieuwe Veste,dvdfryk,2020-07-13T00:12:34.000Z,2020-07-17T23:26:59.609Z,"{""timestamp"":{""$numberLong"":""1594599154334""},""plain"":1}",2908752
819,ObjectId(5c2235d2816b2431633b197b),"Razlagova ulica 20, 2000 Maribor, Slovenia",,"[{""agent"":""rawdealer"",""team"":""RESISTANCE""}]",46561923,15653435,"{""type"":""Point"",""coordinates"":[15.653435,46.561923]}",Cvet - Mojca Smerdu,TeMpL,2020-06-16T16:30:33.000Z,2020-07-18T23:56:37.511Z,"{""timestamp"":{""$numberLong"":""1594880061710""},""plain"":1}",4133483
820,ObjectId(5c2235ed816b24316341e23c),"1 Chome-2 Kaigandōri, Naka-ku, Yokohama-shi, Kanagawa-ken 231-0002, Japan",Customs House in Yokohama.,"[{""agent"":""KanaoaShepherd"",""team"":""ALIENS""},{""agent"":""kinakoko"",""team"":""ALIENS""},{""agent"":""yhosok"",""team"":""RESISTANCE""},{""agent"":""himepon"",""team"":""RESISTANCE""},{""agent"":""NlGO"",""team"":""RESISTANCE""},{""agent"":""node1"",""team"":""ALIENS""},{""agent"":""vividet"",""team"":""ALIENS""},{""agent"":""motonosu"",""team"":""RESISTANCE""},{""agent"":""redbeans"",""team"":""ALIENS""}]",35449008,139642033,"{""type"":""Point"",""coordinates"":[139.642033,35.449008]}", Yokohama Custom House,_NEUTRAL_,2020-07-20T03:49:11.150Z,2020-07-20T03:49:11.150Z,"{""timestamp"":{""$numberLong"":""1594538242471""},""plain"":4}",4564721
821,ObjectId(5e5f287a9902bd460d9dbd85),"Chacabuco 273, Copiapó, Atacama, Chile",,[],-27367760,-70334467,"{""type"":""Point"",""coordinates"":[-70.334467,-27.36776]}",Paco puerco,Jakkud,2020-06-04T17:13:37.000Z,2020-07-19T05:36:29.824Z,"{""timestamp"":{""$numberLong"":""1595101649593""},""plain"":1}",10920418
822,ObjectId(5c2235e5816b2431633fd09e),"Sarmiento 2001-2099, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",,"[{""agent"":""Tomicast"",""team"":""RESISTANCE""}]",-34605784,-58395272,"{""type"":""Point"",""coordinates"":[-58.395272,-34.605784]}",Cupula Ticino ,_NEUTRAL_,2020-07-18T20:12:37.031Z,2020-07-18T20:12:37.031Z,"{""timestamp"":{""$numberLong"":""1592824979448""},""plain"":2}",4432997
823,ObjectId(5eebeb83f7064100f45dc9af),"3720, President Davis Dr, Baton Rouge, East Baton Rouge Parish, Louisiana, 70816, USA",,[],30425720,-91023588,"{""type"":""Point"",""coordinates"":[-91.023588,30.42572]}",Shiloh Neighborhood Poplar-Pine Trailhead,_NEUTRAL_,2020-07-19T21:12:49.803Z,2020-07-19T21:12:49.803Z,,12259138
824,ObjectId(5ec56d2204dea7bd5793f5e8),"Justice Bheemiah Layout, Devasandra, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560048, India",,[],12999177,77694086,"{""type"":""Point"",""coordinates"":[77.694086,12.999177]}",Sri Basaveshwara Swami Prasanna,_NEUTRAL_,2020-07-18T22:31:56.088Z,2020-07-18T22:31:56.088Z,,12005003
825,ObjectId(5c223516816b24316308208e),"Nicholas Church Lane, Cork, Ireland","
","[{""agent"":""switzerd03"",""team"":""RESISTANCE""},{""agent"":""pipedreams"",""team"":""ALIENS""}]",51897103,-8476212,"{""type"":""Point"",""coordinates"":[-8.476212,51.897103]}",Jack McAuliffe,Nomadberry,2020-06-28T15:54:13.000Z,2020-07-18T01:21:46.843Z,"{""timestamp"":{""$numberLong"":""1595013127623""},""plain"":3}",891376
826,ObjectId(5c223520816b2431630ae7f8),"Unnamed Road, 6870 Saint-Hubert, Belgium",Somait roi Albert ,"[{""agent"":""Thamassi"",""team"":""ALIENS""}]",50053400,5355291,"{""type"":""Point"",""coordinates"":[5.355291,50.0534]}",Le Somait Roi Albert,Nerys,2019-07-11T18:01:21.000Z,2020-07-18T17:19:32.131Z,"{""timestamp"":{""$numberLong"":""1562868081099""},""plain"":2}",1068716
827,ObjectId(5ce135cec95362405f865a02),"Vorontsovs'kyi Ln, 12, Odesa, Odes'ka oblast, Ukraine, 65000",Кошка с одесским характером и французским шармом,"[{""agent"":""Lampardd"",""team"":""RESISTANCE""}]",46487967,30739791,"{""type"":""Point"",""coordinates"":[30.739791,46.487967]}",Кошка Софа,_NEUTRAL_,2020-07-19T19:31:54.478Z,2020-07-19T19:31:54.478Z,"{""timestamp"":{""$numberLong"":""1594932186756""},""plain"":3}",8641968
828,ObjectId(5ee4a9c4f7064100f408ebd1),"Kel. Cipadung Kidul, West Java, 40614, Indonesia",,[],-6935955,107713407,"{""type"":""Point"",""coordinates"":[107.713407,-6.935955]}",Gerbang Graha Panyileukan Asri,_NEUTRAL_,2020-06-21T00:44:18.853Z,2020-06-23T02:01:33.069Z,,12174345
